pdf_id,dept,from_url,pdf_url
9546,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/45th_western_tif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_120_WheatlandTubeRDA.pdf
10846,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/supp_info/ao-outsideemploy.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/AO_OutsideEmployment/98033.Q.pdf
22594,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/special_service_areasandproviderlist.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/ssa/2012Audits/2013Audits/SSA52AuditReport2013.pdf
14048,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/water_quality_resultsandreports/comprehensive_chemicalanalysis.html,https://www.cityofchicago.org/content/dam/city/depts/water/WaterQltyResultsNRpts/ccReports/cca08.pdf
20897,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/taxi_industry_notices.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/publicvehicleinfo/taxiindustrynotices/17-058TAXICABMEDALLIONINSPECTIONPILOTPROGRAM82917.pdf
17511,Commission on Human Relations,https://www.cityofchicago.org/city/en/depts/cchr/supp_info/assistance_for_hatecrimevictims.html,https://www.cityofchicago.org/content/dam/city/depts/cchr/IGRdocuments/2018HateCrimeFactSheet.pdf
25303,None,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionapril302005/index.html,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionapril302005/816.pdf
7259,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2011_job_order_contractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2011JOC/15880rel35.pdf
5991,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2007_pre-bid_conferenceattendeesjanuarythrujune.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2007PreBids/PreBid52347.pdf
21162,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/taxi_industry_notices.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/publicvehicleinfo/publicvehicleindustrynotices/publicvehicleindustrynotice14089.pdf
6815,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2009_prebid_conferenceattendees.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2009PreBids/PreBid73373.pdf
8773,Department of Public Health,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/boh/2015-board-of-health-meetings.html,https://www.cityofchicago.org/content/dam/city/depts/cdph/policy_planning/Board_of_Health/BOHMinutesMar182015.pdf
2009,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2000_bid_tabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2000BidTabs/Jan/C070990042.1.6.00.pdf
6760,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2009_october_jobordercontractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2009JOC/2009_OctoberJOC/15034_47.pdf
12949,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/plans_of_operation.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/PlansofOperation/planofoperation6746nsheridanroad.pdf
11208,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/supp_info/ao-gifts.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/Deck%20Chairs/4-15-12/93012.Q.pdf
19704,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/near_north_tif_.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_130_KinsburyLarrabeeRiverVillageEDS.pdf
618,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps.html,https://www.cityofchicago.org/content/dam/city/depts/dol/rulesandregs/TaskOrderAmendmentProceduresSoftwrHardwrTech.pdf
26605,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/Job_Specification_Alpah_Order.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/JobSpecName/TRAINING-TECHNICIAN-II_1362.pdf
15753,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2010.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/10reports/T_114_119thHalstedAR10.pdf
11734,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2015_water_and_sewer_projects/august2015.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2015construction/August%202015/20150810_118th_09w.pdf
20993,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/taxi_industry_notices.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/publicvehicleinfo/taxiindustrynotices/TaxicabServiceCardinalHealthRetailBusinessCon72716.pdf
10018,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/administrative_services0600.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/Administrative/0600_Information_Technology_Series/0642_HELP_DESK_SUPERVISOR-EXCLUDED.pdf
7326,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2011_job_order_contractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2011JOC/15878rel44.pdf
25206,Department of Transportation,https://www.cityofchicago.org/city/en/depts/cdot/provdrs/construction_information/svcs/athletic_event_applicationparadeapplicationpublicassemblynotific.html,https://www.cityofchicago.org/content/dam/city/depts/cdot/permit/general/CDOT_Athletic_Event_Permit_Application.pdf
12597,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/central_loop_tif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/T_014_MittalSteelRDA.pdf
18642,Department of Public Health,https://www.cityofchicago.org/city/en/depts/cdph/supp_info/health-protection/learn-what-to-do--public-health-emergencies-and-dangers.html,https://www.cityofchicago.org/content/dam/city/depts/cdph/emergency_preparedness/Learn_What_To_Do_Korean.pdf
22349,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/special_service_areasandproviderlist.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/ssa/maps/SSA21-2016_Lincoln_Square.pdf
12908,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/plans_of_operation.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/PlansofOperation/planofoperation2530nclarkst.pdf
590,Department of Transportation,https://www.cityofchicago.org/city/en/depts/cdot/provdrs/street/svcs/ada_sidewalk_rampprogram.html,https://www.cityofchicago.org/content/dam/city/depts/cdot/ADAramps/JAN-2012-ADA-RAMPS.pdf
5003,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2005_prebid_conferenceattendees.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2005PreBids/39100.pdf
1000,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/provdrs/contract/svcs/forms_and_standardagreements.html,https://www.cityofchicago.org/content/dam/city/depts/dps/ContractAdministration/Forms/SCHEDULE_D_DBE.pdf
3660,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2003_august_bid_tabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2003BidTabs/Aug/8-29-03C968990037.pdf
2248,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2000_may_bid_tabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2000BidTabs/May/PF90030001.5.31.00.pdf
4188,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2007_emergency_authorizations0.html,https://www.cityofchicago.org/content/dam/city/depts/dps/Emergency/2004Emergencies/February/021103ss2.pdf
2364,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2000_november_bidtabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2000BidTabs/Nov/C070990049b.11.3.00.pdf
6464,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2008_prebid_conferenceattendees.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2008PreBids/PreBid59711.pdf
5192,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2006_january_jobordercontractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2006JOC/2006_JanuaryJOC/8866_44.pdf
13723,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/landmarks_commission.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Historic_Preservation/Minutes/CCLJul2013Minutes.pdf
27606,None,http://climatechange.cityofchicago.org/climate-indicators/downloads-indicators-report,http://climatechange.cityofchicago.org/sites/production/files/2016-11/documents/climate-indicators-2016-fact-sheet.pdf
17597,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/health_welfare_services3000.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/HealthWelfare/3000_Human_Relations_Series/3031_Specialist%20In%20Aging%20II.pdf
16307,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district-annual-reports--2013-.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/13reports/T_031_NearSouthAR13.pdf
27431,None,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionmarch202004/trucks41_60.html,https://www.cityofchicago.org/cityarchives/procurement/auctions/auctionmarch202004/Lot041.pdf
4967,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2005_prebid_conferenceattendees.html,https://www.cityofchicago.org/content/dam/city/depts/dps/PreBids/2005PreBids/39900PreBid_REGISTER.pdf
22016,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2014-water-and-sewer-main-projects/september2014.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2014constructionRpts/September/20140926_Kimball_Altgeld_Schubert_Drummond_26w.pdf
15041,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/district_annual_reports2006.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/06reports/T_095_MidwestAR06.pdf
3755,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2003_january_bidtabulations.html,https://www.cityofchicago.org/content/dam/city/depts/dps/BidTabs1999to2004/2003BidTabs/Jan/PE20140201RFQ254.1.29.03.pdf
19097,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2013_water_and_sewermainprojects/may.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2013construction/05May/20130517_52ndSt2_03w.pdf
9079,Office of Budget and Management,https://www.cityofchicago.org/city/en/depts/obm/supp_info/annual-budget-recommendations---documents/2016_Budget_Hearings_Opening_Statements.html,https://www.cityofchicago.org/content/dam/city/depts/obm/supp_info/2016Budget/BudgetHearingStatements/2016_PoliceBoard_Statement_merge.pdf
24468,Board of Ethics,https://www.cityofchicago.org/city/en/depts/ethics/provdrs/reg/svcs/view_other_requireddisclosures.html,https://www.cityofchicago.org/content/dam/city/depts/ethics/general/Disclosures-Required/RButler-061413REQ.pdf
1576,Office of Budget and Management,https://www.cityofchicago.org/city/en/depts/obm/provdrs/tax_increment_financing.html,https://www.cityofchicago.org/content/dam/city/depts/obm/general/TIF_District_Programming_2014-2018.pdf
9682,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/tif/67th_wentworth_tif.html,https://www.cityofchicago.org/content/dam/city/depts/dcd/tif/plans/T_174_67thWentworthRDP.pdf
25370,Department of Buildings,https://www.cityofchicago.org/city/en/depts/bldgs/supp_info/suppinfo.html,https://www.cityofchicago.org/content/dam/city/depts/bldgs/general/Cranes/7-01-15CraneStudyGuidePosted.pdf
20420,Department of Human Resources,https://www.cityofchicago.org/city/en/depts/dhr/supp_info/operation_constructionservices7700series.html,https://www.cityofchicago.org/content/dam/city/depts/dhr/supp_info/JobSpecifications/OperationConstruction/7700_Stationery_Plant_Operation_Series/7747_CHIEF_OPERATING_ENGINEER.pdf
6262,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2008_june_job_ordercontractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2008JOC/2008_JuneJOC/15035_16.pdf
21971,Department of Water Management,https://www.cityofchicago.org/city/en/depts/water/supp_info/archived_constructionreports/2013_water_and_sewermainprojects/september.html,https://www.cityofchicago.org/content/dam/city/depts/water/supp_info/arcConRpt/2013construction/09Sep/20130930_Hamlin_McLean_26w.pdf
4904,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2005_november_jobordercontractsjoc.html,https://www.cityofchicago.org/content/dam/city/depts/dps/JOCReleases/2005JOC/2005_NovemberJOC/6072_95.pdf
8504,Department of Procurement Services,https://www.cityofchicago.org/city/en/depts/dps/supp_info/2013_prebid_and_pre-submittalconferenceattendees.html,https://www.cityofchicago.org/dam/city/depts/dps/PreBids/2013PreBids/PreBid114608.pdf
23972,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/zba-decision---1987-present.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Administrative_Reviews_and_Approvals/Publications/ZBAsignedresolutions/1984_05MAY_signed_resolutions_OCR.pdf
24054,Department of Planning and Development,https://www.cityofchicago.org/city/en/depts/dcd/supp_info/zoning_board_of_appeals.html,https://www.cityofchicago.org/content/dam/city/depts/zlup/Administrative_Reviews_and_Approvals/Agendas/ZBA_Dec_2017_Map.pdf
20737,Department of Business Affairs and Consumer Protection,https://www.cityofchicago.org/city/en/depts/bacp/supp_info/public_chauffeurinformation.html,https://www.cityofchicago.org/content/dam/city/depts/bacp/publicvehicleinfo/publicchauffer/NewApplicantPublicChauffeurLicense060117.pdf
1056,Department of Streets and Sanitation,https://www.cityofchicago.org/city/en/depts/streets/provdrs/streets_san/svcs/street_sweeping.html,https://www.cityofchicago.org/content/dam/city/depts/streets/supp_info/2017StreetSweepingSchedules/6th.pdf
